latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
62.3184,5.7257843,0.0,0,GMT,GMT

time,temperature_2m (°C),relative_humidity_2m (%),rain (mm),snowfall (cm),wind_speed_10m (km/h),wind_direction_10m (°),wind_gusts_10m (km/h),soil_temperature_0cm (°C)
2023-11-10T05:00,1.4,69,0.00,0.00,4.3,157,6.1,4.9
2023-11-10T06:00,1.3,68,0.00,0.00,4.3,148,6.5,4.5
2023-11-10T07:00,1.0,69,0.00,0.00,4.0,148,6.5,4.5
2023-11-10T08:00,1.0,71,0.00,0.00,4.0,126,6.1,4.5
2023-11-10T09:00,1.6,72,0.00,0.00,2.9,113,5.8,5.0
2023-11-10T10:00,2.4,74,0.00,0.00,2.2,133,4.7,5.3
2023-11-10T11:00,3.2,68,0.00,0.00,2.5,173,4.7,5.8
2023-11-10T12:00,3.8,73,0.00,0.00,3.6,29,6.1,6.1
2023-11-10T13:00,3.8,72,0.00,0.00,2.5,88,6.1,6.0
2023-11-10T14:00,3.5,73,0.00,0.00,2.2,99,4.7,5.5
2023-11-10T15:00,2.6,76,0.00,0.00,1.8,108,4.3,5.1
2023-11-10T16:00,2.0,76,0.00,0.00,2.2,157,3.6,5.0
2023-11-10T17:00,1.7,72,0.00,0.00,2.9,145,4.3,4.8
2023-11-10T18:00,1.7,74,0.00,0.00,2.9,98,4.3,4.8
2023-11-10T19:00,1.6,75,0.00,0.00,1.8,102,4.3,4.8
2023-11-10T20:00,1.5,76,0.00,0.00,1.8,182,3.6,4.9
2023-11-10T21:00,1.3,68,0.00,0.00,2.9,204,4.7,4.7
2023-11-10T22:00,1.0,70,0.00,0.00,3.2,140,5.0,4.6
2023-11-10T23:00,0.7,72,0.00,0.00,3.6,131,5.4,4.5
2023-11-11T00:00,0.8,70,0.00,0.00,5.0,131,7.6,4.6
2023-11-11T01:00,0.7,71,0.00,0.00,4.7,112,7.2,4.6
2023-11-11T02:00,0.6,72,0.00,0.00,3.6,101,6.5,4.6
2023-11-11T03:00,0.6,74,0.00,0.00,2.9,132,6.1,4.5
2023-11-11T04:00,0.5,74,0.00,0.00,3.2,143,5.0,4.5
2023-11-11T05:00,0.5,71,0.00,0.00,4.0,157,6.1,4.5
2023-11-11T06:00,0.7,71,0.00,0.00,3.6,135,6.1,4.3
2023-11-11T07:00,0.1,70,0.00,0.00,3.6,147,5.8,4.3
2023-11-11T08:00,-0.1,70,0.00,0.00,2.9,142,5.4,4.3
2023-11-11T09:00,0.0,69,0.00,0.00,3.6,169,5.8,4.4
2023-11-11T10:00,1.5,67,0.00,0.00,3.2,135,5.8,4.8
2023-11-11T11:00,2.5,68,0.00,0.00,2.5,136,5.0,5.1
2023-11-11T12:00,3.2,72,0.00,0.00,3.6,116,5.8,5.7
2023-11-11T13:00,3.4,75,0.00,0.00,1.8,117,5.4,5.5
2023-11-11T14:00,2.8,79,0.00,0.00,2.5,138,4.0,5.2
2023-11-11T15:00,2.4,72,0.00,0.00,4.3,204,6.1,4.5
2023-11-11T16:00,1.6,69,0.00,0.00,7.2,205,9.7,4.5
2023-11-11T17:00,0.7,74,0.00,0.00,6.8,207,10.4,4.5
2023-11-11T18:00,1.1,72,0.00,0.00,6.8,200,10.1,4.5
2023-11-11T19:00,1.0,71,0.00,0.00,6.8,191,9.7,4.5
2023-11-11T20:00,1.0,71,0.00,0.00,7.6,184,10.4,4.5
2023-11-11T21:00,1.2,70,0.00,0.00,6.8,174,10.1,4.4
2023-11-11T22:00,1.4,71,0.00,0.00,6.8,161,9.7,4.4
2023-11-11T23:00,1.4,69,0.00,0.00,6.8,150,9.4,4.4
2023-11-12T00:00,1.3,71,0.00,0.00,7.2,139,9.7,4.5
2023-11-12T01:00,1.4,72,0.00,0.00,6.8,157,10.1,4.5
2023-11-12T02:00,1.4,72,0.00,0.00,6.8,157,9.4,4.4
2023-11-12T03:00,1.2,71,0.00,0.00,6.5,148,9.7,4.4
2023-11-12T04:00,1.3,71,0.00,0.00,6.5,146,9.0,4.3
2023-11-12T05:00,0.9,69,0.00,0.00,5.8,164,9.0,4.3
2023-11-12T06:00,0.8,68,0.00,0.00,5.0,181,9.4,4.3
2023-11-12T07:00,0.4,69,0.00,0.00,1.8,244,6.8,4.3
2023-11-12T08:00,0.1,74,0.00,0.00,3.6,158,5.4,4.3
2023-11-12T09:00,0.1,75,0.00,0.00,3.2,162,5.4,4.3
2023-11-12T10:00,1.9,74,0.00,0.00,4.7,147,6.5,4.5
2023-11-12T11:00,2.9,71,0.00,0.00,5.4,141,7.9,4.8
2023-11-12T12:00,3.4,70,0.00,0.00,6.5,147,10.1,5.2
2023-11-12T13:00,3.3,68,0.00,0.00,5.0,147,9.4,5.1
2023-11-12T14:00,2.7,68,0.00,0.00,2.9,127,7.2,4.8
2023-11-12T15:00,2.3,69,0.00,0.00,5.8,144,9.4,4.4
2023-11-12T16:00,1.8,71,0.00,0.00,5.4,143,8.3,4.3
2023-11-12T17:00,1.5,70,0.00,0.00,5.0,164,7.6,4.3
2023-11-12T18:00,0.7,70,0.00,0.00,5.8,158,9.0,4.2
2023-11-12T19:00,0.9,71,0.00,0.00,5.0,145,7.9,4.2
2023-11-12T20:00,0.8,72,0.00,0.00,5.8,140,7.9,4.2
2023-11-12T21:00,0.5,72,0.00,0.00,6.1,150,9.4,4.0
2023-11-12T22:00,0.5,71,0.00,0.00,4.3,166,8.6,4.0
2023-11-12T23:00,0.8,69,0.00,0.00,4.0,200,6.1,4.0
2023-11-13T00:00,0.7,70,0.00,0.00,5.4,151,8.3,4.0
2023-11-13T01:00,0.5,71,0.00,0.00,5.0,156,7.9,4.0
2023-11-13T02:00,0.4,72,0.00,0.00,5.0,161,7.2,4.0
2023-11-13T03:00,0.5,70,0.00,0.00,6.5,160,9.0,3.9
2023-11-13T04:00,0.9,70,0.00,0.00,6.8,153,9.7,3.8
2023-11-13T05:00,1.0,72,0.00,0.00,6.5,154,9.7,3.8
2023-11-13T06:00,0.9,76,0.00,0.00,7.2,143,10.8,3.6
2023-11-13T07:00,0.8,76,0.00,0.00,6.5,137,10.4,3.6
2023-11-13T08:00,0.8,78,0.00,0.00,5.8,122,9.0,3.5
2023-11-13T09:00,1.0,75,0.00,0.00,6.1,123,9.7,3.8
2023-11-13T10:00,2.3,75,0.00,0.00,5.4,145,8.6,4.0
2023-11-13T11:00,2.9,72,0.00,0.00,4.3,133,7.6,4.2
2023-11-13T12:00,3.0,70,0.00,0.00,5.0,140,9.0,4.3
2023-11-13T13:00,2.9,70,0.00,0.00,5.0,126,7.9,4.3
2023-11-13T14:00,2.3,71,0.00,0.00,4.3,89,7.6,4.2
2023-11-13T15:00,1.4,73,0.00,0.00,4.7,84,7.6,3.7
2023-11-13T16:00,1.0,78,0.00,0.00,3.6,55,6.8,3.6
2023-11-13T17:00,0.9,77,0.00,0.00,3.6,48,5.8,3.5
2023-11-13T18:00,1.4,78,0.00,0.00,3.6,23,5.4,3.5
2023-11-13T19:00,-0.8,81,0.00,0.00,5.8,53,7.9,3.5
2023-11-13T20:00,-0.8,82,0.00,0.00,4.3,68,7.6,3.4
2023-11-13T21:00,-0.7,83,0.00,0.00,4.3,59,6.5,3.5
2023-11-13T22:00,-0.1,82,0.00,0.00,4.3,77,6.5,3.5
2023-11-13T23:00,-0.1,73,0.00,0.00,4.3,137,6.1,3.4
2023-11-14T00:00,-0.2,72,0.00,0.00,5.0,143,7.6,3.3
2023-11-14T01:00,-0.5,70,0.00,0.00,4.0,147,6.8,3.3
2023-11-14T02:00,-0.8,67,0.00,0.00,3.2,161,5.8,3.2
2023-11-14T03:00,-1.3,71,0.00,0.00,2.5,121,5.4,3.2
2023-11-14T04:00,-1.4,74,0.00,0.00,2.2,84,4.0,3.2
2023-11-14T05:00,-1.2,74,0.00,0.00,1.8,134,3.6,3.2
2023-11-14T06:00,-1.4,73,0.00,0.00,2.9,131,4.3,3.1
2023-11-14T07:00,-1.4,73,0.00,0.00,2.9,133,4.7,3.1
2023-11-14T08:00,-1.2,73,0.00,0.00,3.2,143,5.0,3.0
2023-11-14T09:00,-0.4,73,0.00,0.00,3.6,139,5.8,3.3
2023-11-14T10:00,1.1,74,0.00,0.00,3.6,129,5.4,3.7
2023-11-14T11:00,1.9,73,0.00,0.00,3.6,126,5.8,4.0
2023-11-14T12:00,2.2,74,0.00,0.00,4.7,100,7.9,4.1
2023-11-14T13:00,2.5,74,0.00,0.00,3.6,108,6.8,4.1
2023-11-14T14:00,2.1,74,0.00,0.00,4.0,109,6.1,3.8
2023-11-14T15:00,1.4,70,0.00,0.00,4.0,152,6.5,3.3
2023-11-14T16:00,0.3,64,0.00,0.00,4.3,168,6.5,3.1
2023-11-14T17:00,-0.0,63,0.00,0.00,4.0,167,6.5,3.3
2023-11-14T18:00,0.1,69,0.00,0.00,3.6,153,6.5,3.3
2023-11-14T19:00,-0.2,71,0.00,0.00,3.6,162,5.8,3.4
2023-11-14T20:00,0.1,71,0.00,0.00,3.2,168,5.8,3.3
2023-11-14T21:00,-0.3,70,0.00,0.00,3.2,144,6.5,3.3
2023-11-14T22:00,-0.5,70,0.00,0.00,3.2,170,5.8,3.3
2023-11-14T23:00,-0.8,69,0.00,0.00,2.5,203,5.4,3.3
2023-11-15T00:00,-1.4,71,0.00,0.00,3.2,123,6.5,3.0
2023-11-15T01:00,-1.3,71,0.00,0.00,1.8,169,5.0,3.0
2023-11-15T02:00,-1.2,70,0.00,0.00,2.9,218,5.0,3.0
2023-11-15T03:00,-1.4,69,0.00,0.00,2.5,209,5.4,2.9
2023-11-15T04:00,-1.4,72,0.00,0.00,3.2,215,5.4,2.9
2023-11-15T05:00,-1.1,78,0.00,0.00,1.4,119,5.4,2.9
2023-11-15T06:00,-1.2,82,0.00,0.00,1.8,227,4.3,2.9
2023-11-15T07:00,-1.2,74,0.00,0.00,2.5,52,5.8,2.9
2023-11-15T08:00,-1.0,71,0.00,0.00,2.9,31,6.5,3.0
2023-11-15T09:00,-0.5,72,0.00,0.00,2.9,63,6.1,3.1
2023-11-15T10:00,0.3,71,0.00,0.00,3.6,86,7.2,3.3
2023-11-15T11:00,0.9,70,0.00,0.00,3.2,113,7.2,3.6
2023-11-15T12:00,1.3,67,0.00,0.00,2.5,188,6.1,3.7
2023-11-15T13:00,1.4,66,0.00,0.00,2.9,190,6.5,3.7
2023-11-15T14:00,0.9,66,0.00,0.00,1.8,131,6.8,3.4
2023-11-15T15:00,0.2,76,0.00,0.00,4.0,112,7.2,2.9
2023-11-15T16:00,-0.6,76,0.00,0.00,3.2,131,7.2,2.7
2023-11-15T17:00,-1.4,75,0.00,0.00,3.6,97,6.5,2.6
2023-11-15T18:00,-1.3,77,0.00,0.00,4.3,91,7.2,2.5
2023-11-15T19:00,-1.6,80,0.00,0.00,4.0,96,6.8,2.4
2023-11-15T20:00,-1.7,81,0.00,0.00,3.6,93,6.5,2.4
2023-11-15T21:00,-1.9,78,0.00,0.00,3.2,87,6.5,2.2
2023-11-15T22:00,-1.9,78,0.00,0.00,2.9,103,5.8,2.2
2023-11-15T23:00,-2.0,78,0.00,0.00,2.5,114,5.4,2.2
2023-11-16T00:00,-1.6,75,0.00,0.00,2.9,127,6.5,2.4
2023-11-16T01:00,-1.7,72,0.00,0.00,2.5,129,5.4,2.4
2023-11-16T02:00,-1.9,72,0.00,0.00,2.2,135,5.0,2.4
2023-11-16T03:00,-2.2,73,0.00,0.00,3.2,122,6.1,2.4
2023-11-16T04:00,-2.3,70,0.00,0.00,2.5,142,5.8,2.4
2023-11-16T05:00,-2.4,68,0.00,0.00,2.9,163,5.8,2.3
2023-11-16T06:00,-2.5,68,0.00,0.00,4.3,137,7.6,2.3
2023-11-16T07:00,-3.6,68,0.00,0.00,4.3,141,7.6,2.4
2023-11-16T08:00,-3.6,68,0.00,0.00,4.7,143,7.6,2.4
2023-11-16T09:00,-2.3,65,0.00,0.00,5.0,138,8.6,2.7
2023-11-16T10:00,-0.5,64,0.00,0.00,5.0,137,8.3,3.3
2023-11-16T11:00,0.6,62,0.00,0.00,5.0,133,8.3,3.6
2023-11-16T12:00,1.5,56,0.00,0.00,5.4,125,9.7,3.6
2023-11-16T13:00,1.5,56,0.00,0.00,2.9,144,8.6,3.6
2023-11-16T14:00,0.9,61,0.00,0.00,2.9,212,6.1,3.3
2023-11-16T15:00,-0.1,67,0.00,0.00,6.1,191,9.0,2.9
2023-11-16T16:00,-0.9,69,0.00,0.00,6.5,192,9.4,3.0
2023-11-16T17:00,-1.6,69,0.00,0.00,7.2,197,10.1,3.1
2023-11-16T18:00,-1.6,67,0.00,0.00,8.6,172,13.3,3.2
2023-11-16T19:00,-1.7,66,0.00,0.00,7.6,171,12.2,3.1
2023-11-16T20:00,-1.6,66,0.00,0.00,8.6,157,12.6,3.2
2023-11-16T21:00,-1.6,67,0.00,0.00,10.1,163,14.8,3.2
2023-11-16T22:00,-1.6,68,0.00,0.00,9.0,163,14.8,3.2
2023-11-16T23:00,-1.1,71,0.00,0.00,8.3,166,13.0,3.1
2023-11-17T00:00,-0.6,74,0.00,0.00,9.0,170,14.0,3.1
2023-11-17T01:00,-0.1,74,0.00,0.00,8.3,167,12.6,3.2
2023-11-17T02:00,0.5,75,0.00,0.00,7.9,168,11.9,3.2
2023-11-17T03:00,0.8,78,0.00,0.00,8.3,164,12.6,3.2
2023-11-17T04:00,1.1,78,0.00,0.00,7.9,162,12.2,3.4
2023-11-17T05:00,1.5,75,0.00,0.00,9.7,157,13.7,3.4
2023-11-17T06:00,2.5,73,0.00,0.00,9.7,165,15.8,3.4
2023-11-17T07:00,2.2,76,0.00,0.00,8.6,160,14.4,3.5
2023-11-17T08:00,2.7,75,0.00,0.00,9.7,153,14.0,3.4
2023-11-17T09:00,2.6,73,0.00,0.00,9.0,154,13.3,3.6
2023-11-17T10:00,3.7,73,0.00,0.00,8.3,151,12.6,3.8
2023-11-17T11:00,4.0,71,0.00,0.00,10.4,146,15.1,3.9
2023-11-17T12:00,4.2,73,0.00,0.00,7.6,155,14.8,4.0
2023-11-17T13:00,4.9,73,0.00,0.00,6.8,152,11.2,4.0
2023-11-17T14:00,3.8,72,0.00,0.00,7.6,171,10.8,4.0
2023-11-17T15:00,3.7,72,0.00,0.00,8.6,183,11.9,3.9
2023-11-17T16:00,3.0,72,0.00,0.00,9.0,178,13.3,3.9
2023-11-17T17:00,1.6,71,0.00,0.00,9.4,170,14.4,3.9
2023-11-17T18:00,1.1,72,0.00,0.00,9.7,166,14.0,3.9
2023-11-17T19:00,0.9,75,0.00,0.00,9.0,164,14.0,3.9
2023-11-17T20:00,0.3,72,0.00,0.00,8.3,169,13.0,3.8
2023-11-17T21:00,0.8,72,0.00,0.00,8.6,166,13.3,3.6
2023-11-17T22:00,0.6,71,0.00,0.00,9.0,171,12.6,3.6
2023-11-17T23:00,1.0,70,0.00,0.00,8.6,169,13.0,3.5
2023-11-18T00:00,1.7,71,0.00,0.00,8.6,163,12.6,3.5
2023-11-18T01:00,1.6,67,0.00,0.00,7.9,175,12.2,3.4
2023-11-18T02:00,1.7,66,0.00,0.00,6.8,192,11.2,3.4
2023-11-18T03:00,1.5,65,0.00,0.00,6.8,160,10.1,3.3
2023-11-18T04:00,1.5,69,0.00,0.00,8.3,162,11.9,3.3
2023-11-18T05:00,0.9,69,0.00,0.00,8.3,148,12.2,3.2
2023-11-18T06:00,1.5,72,0.00,0.00,7.9,135,13.0,3.2
2023-11-18T07:00,-0.1,71,0.00,0.00,7.6,129,11.5,3.2
2023-11-18T08:00,-0.3,69,0.00,0.00,7.9,121,11.2,3.2
2023-11-18T09:00,0.6,68,0.00,0.00,8.6,119,13.3,3.3
2023-11-18T10:00,1.3,64,0.00,0.00,7.2,132,12.2,3.6
2023-11-18T11:00,1.9,62,0.00,0.00,7.9,112,11.2,3.9
2023-11-18T12:00,3.3,56,0.00,0.00,10.1,139,15.1,4.0
2023-11-18T13:00,3.1,56,0.00,0.00,9.0,129,15.1,4.0
2023-11-18T14:00,3.0,57,0.00,0.00,8.6,143,13.0,3.9
2023-11-18T15:00,2.9,58,0.00,0.00,9.7,137,14.4,3.7
2023-11-18T16:00,3.1,60,0.00,0.00,9.0,128,14.0,3.7
2023-11-18T17:00,3.0,64,0.00,0.00,9.4,118,13.0,3.7
2023-11-18T18:00,2.7,62,0.00,0.00,9.4,114,13.0,3.8
2023-11-18T19:00,1.8,62,0.00,0.00,8.6,124,13.0,3.7
2023-11-18T20:00,2.0,60,0.00,0.00,7.9,132,11.9,3.8
2023-11-18T21:00,2.3,59,0.00,0.00,7.9,140,11.2,3.7
2023-11-18T22:00,3.1,58,0.00,0.00,7.6,133,10.8,3.7
2023-11-18T23:00,2.5,58,0.00,0.00,6.5,132,10.8,3.7
2023-11-19T00:00,3.0,58,0.00,0.00,8.3,124,11.5,3.8
2023-11-19T01:00,3.5,60,0.00,0.00,7.9,126,11.5,3.8
2023-11-19T02:00,2.8,62,0.00,0.00,7.6,130,10.8,3.8
2023-11-19T03:00,2.0,62,0.00,0.00,6.5,132,10.1,3.8
2023-11-19T04:00,2.1,61,0.00,0.00,5.8,128,9.0,3.7
2023-11-19T05:00,2.0,66,0.00,0.00,5.8,108,7.9,3.7
2023-11-19T06:00,2.2,69,0.00,0.00,6.1,90,8.6,3.7
2023-11-19T07:00,1.7,70,0.00,0.00,4.3,102,8.3,3.7
2023-11-19T08:00,1.4,67,0.00,0.00,4.0,135,5.8,3.5
2023-11-19T09:00,2.5,68,0.00,0.00,4.3,110,7.2,3.6
2023-11-19T10:00,3.1,67,0.00,0.00,3.2,99,5.8,3.8
2023-11-19T11:00,2.5,64,0.00,0.00,2.9,116,4.7,4.0
2023-11-19T12:00,2.4,65,0.00,0.00,4.3,92,7.6,4.2
2023-11-19T13:00,2.1,73,0.00,0.00,2.2,28,6.1,4.2
2023-11-19T14:00,1.7,71,0.00,0.00,1.8,279,3.6,4.1
2023-11-19T15:00,0.6,69,0.00,0.00,2.2,148,6.5,3.8
2023-11-19T16:00,-0.2,70,0.00,0.00,2.5,253,5.0,3.7
2023-11-19T17:00,-0.7,70,0.00,0.00,3.2,237,6.1,3.6
2023-11-19T18:00,-0.8,67,0.00,0.00,2.5,165,5.0,3.5
2023-11-19T19:00,-0.4,67,0.00,0.00,2.2,191,4.0,3.5
2023-11-19T20:00,-0.7,66,0.00,0.00,2.5,212,4.3,3.5
2023-11-19T21:00,-0.5,73,0.00,0.00,2.5,94,4.7,3.3
2023-11-19T22:00,-0.8,70,0.00,0.00,2.5,251,5.4,3.2
2023-11-19T23:00,-1.4,71,0.00,0.00,2.2,350,5.4,3.1
2023-11-20T00:00,-1.2,69,0.00,0.00,3.2,124,5.0,2.9
2023-11-20T01:00,-1.4,68,0.00,0.00,4.0,143,6.1,2.8
2023-11-20T02:00,-1.6,70,0.00,0.00,3.6,113,6.1,2.8
2023-11-20T03:00,-2.1,71,0.00,0.00,2.2,128,6.5,2.7
2023-11-20T04:00,-2.1,72,0.00,0.00,2.5,52,5.0,2.6
2023-11-20T05:00,-2.2,69,0.00,0.00,2.9,31,5.4,2.5
2023-11-20T06:00,-2.3,68,0.00,0.00,4.0,33,6.8,2.3
2023-11-20T07:00,-2.6,73,0.00,0.00,4.3,24,7.6,2.3
2023-11-20T08:00,-2.3,74,0.00,0.00,5.0,37,8.6,2.2
2023-11-20T09:00,-1.7,72,0.00,0.00,3.6,54,7.2,2.4
2023-11-20T10:00,-1.5,72,0.00,0.00,5.0,44,9.0,2.9
2023-11-20T11:00,-0.4,69,0.00,0.00,9.0,33,14.4,3.4
2023-11-20T12:00,0.5,68,0.00,0.00,7.9,33,13.3,3.5
2023-11-20T13:00,1.5,65,0.00,0.00,11.5,28,18.0,3.4
2023-11-20T14:00,1.9,62,0.00,0.00,13.3,30,21.6,3.1
2023-11-20T15:00,-0.2,64,0.00,0.00,13.0,35,20.5,2.9
2023-11-20T16:00,-0.5,66,0.00,0.00,13.0,34,20.9,3.1
2023-11-20T17:00,0.4,69,0.00,0.00,13.0,33,20.9,2.9
2023-11-20T18:00,-2.0,71,0.00,0.00,11.5,33,18.4,2.6
2023-11-20T19:00,-1.8,72,0.00,0.00,13.0,36,20.9,2.5
2023-11-20T20:00,-3.0,75,0.00,0.00,13.0,36,20.9,2.4
2023-11-20T21:00,-2.9,75,0.00,0.00,11.5,39,18.4,2.4
2023-11-20T22:00,-2.1,76,0.00,0.00,11.2,41,18.7,2.3
2023-11-20T23:00,-3.2,76,0.00,0.00,10.8,37,18.0,2.2
2023-11-21T00:00,-4.0,77,0.00,0.00,10.4,47,17.3,1.7
2023-11-21T01:00,-4.0,76,0.00,0.00,10.1,40,16.6,1.8
2023-11-21T02:00,-3.7,76,0.00,0.00,11.2,44,18.0,2.1
2023-11-21T03:00,-3.4,77,0.00,0.00,8.3,62,15.5,2.1
2023-11-21T04:00,-2.9,78,0.00,0.00,8.3,73,13.7,2.2
2023-11-21T05:00,-2.9,79,0.00,0.00,7.2,87,13.7,2.2
2023-11-21T06:00,-3.4,80,0.00,0.00,5.4,90,11.9,2.1
2023-11-21T07:00,-3.6,81,0.00,0.00,5.0,111,9.0,2.1
2023-11-21T08:00,-4.0,80,0.00,0.00,3.6,71,8.6,2.1
2023-11-21T09:00,-3.2,77,0.00,0.00,0.7,316,6.1,2.3
2023-11-21T10:00,-2.7,74,0.00,0.00,2.2,203,6.5,2.8
2023-11-21T11:00,-2.0,71,0.00,0.00,2.5,137,6.1,3.2
2023-11-21T12:00,-0.7,66,0.00,0.00,2.9,114,8.6,3.4
2023-11-21T13:00,-0.3,63,0.00,0.00,3.6,138,6.8,3.5
2023-11-21T14:00,-0.3,62,0.00,0.00,5.4,146,8.3,3.2
2023-11-21T15:00,-0.2,66,0.00,0.00,7.6,139,10.8,3.1
2023-11-21T16:00,1.2,63,0.00,0.00,6.8,132,11.2,3.2
2023-11-21T17:00,0.8,66,0.00,0.00,10.1,188,16.6,3.4
2023-11-21T18:00,1.5,67,0.00,0.00,14.4,189,23.4,3.6
2023-11-21T19:00,3.2,67,0.00,0.00,22.7,194,36.4,3.8
2023-11-21T20:00,4.0,67,0.00,0.00,23.8,181,39.2,4.0
2023-11-21T21:00,4.3,65,0.00,0.00,25.6,182,40.7,4.1
2023-11-21T22:00,5.4,66,0.00,0.00,34.9,188,55.4,4.4
2023-11-21T23:00,5.7,69,0.00,0.00,41.8,187,65.9,4.4
2023-11-22T00:00,6.4,71,0.20,0.00,43.9,187,71.3,4.9
2023-11-22T01:00,6.1,76,0.60,0.00,44.3,186,69.5,4.8
2023-11-22T02:00,5.9,77,0.70,0.00,45.7,186,71.6,4.9
2023-11-22T03:00,5.9,74,0.50,0.00,48.2,188,76.0,5.0
2023-11-22T04:00,5.7,79,1.30,0.00,50.0,190,78.8,5.0
2023-11-22T05:00,5.6,81,3.50,0.00,53.3,192,83.5,4.9
2023-11-22T06:00,5.9,82,4.70,0.00,57.6,193,90.4,5.3
2023-11-22T07:00,6.2,81,3.20,0.00,55.4,189,90.4,5.6
2023-11-22T08:00,6.6,81,2.50,0.00,49.7,196,86.0,5.6
2023-11-22T09:00,7.7,84,13.30,0.00,46.1,207,80.3,5.7
2023-11-22T10:00,8.2,82,5.80,0.00,38.5,271,71.6,6.1
2023-11-22T11:00,8.5,77,0.00,0.00,43.2,258,65.9,6.0
2023-11-22T12:00,8.3,77,0.00,0.00,42.1,256,67.7,6.1
2023-11-22T13:00,7.9,75,0.00,0.00,42.1,261,69.1,6.0
2023-11-22T14:00,7.7,74,0.00,0.00,41.0,259,64.8,5.9
2023-11-22T15:00,6.4,76,0.00,0.00,39.2,254,61.2,5.9
2023-11-22T16:00,7.0,75,0.00,0.00,42.5,254,65.5,5.9
2023-11-22T17:00,6.1,76,0.00,0.00,44.6,253,68.8,5.9
2023-11-22T18:00,6.5,81,0.00,0.00,46.1,253,70.9,6.0
2023-11-22T19:00,6.5,74,0.10,0.00,46.1,256,72.7,6.0
2023-11-22T20:00,6.2,73,0.00,0.00,44.3,255,72.4,6.1
2023-11-22T21:00,5.5,75,0.00,0.00,43.2,251,67.7,6.1
2023-11-22T22:00,5.9,74,0.10,0.00,44.6,254,70.9,6.2
2023-11-22T23:00,6.8,73,0.00,0.00,47.5,249,73.8,6.1
2023-11-23T00:00,6.3,81,0.70,0.00,49.7,248,76.7,6.4
2023-11-23T01:00,6.7,75,0.20,0.00,50.4,264,79.9,6.4
2023-11-23T02:00,4.6,88,2.30,0.00,54.0,268,85.7,6.1
2023-11-23T03:00,5.6,80,2.00,0.00,44.3,258,70.6,6.3
2023-11-23T04:00,6.2,67,0.00,0.00,46.8,268,72.0,5.6
2023-11-23T05:00,6.1,66,0.00,0.00,43.9,272,72.0,6.0
2023-11-23T06:00,5.8,63,0.00,0.00,47.5,270,73.4,6.1
2023-11-23T07:00,4.2,64,0.00,0.00,42.1,276,74.5,5.9
2023-11-23T08:00,4.8,66,0.00,0.00,41.0,278,91.1,5.5
2023-11-23T09:00,4.1,81,1.90,0.00,40.7,268,80.3,5.5
2023-11-23T10:00,3.8,84,0.10,0.00,36.0,276,68.0,5.4
2023-11-23T11:00,3.9,86,0.90,0.00,26.3,296,70.9,5.3
2023-11-23T12:00,3.3,75,0.20,0.00,26.6,298,45.4,5.4
2023-11-23T13:00,3.2,81,0.00,0.00,24.5,330,53.3,5.4
2023-11-23T14:00,2.6,68,2.00,0.00,40.0,313,70.9,5.5
2023-11-23T15:00,3.1,68,0.00,0.00,39.6,312,64.4,5.0
2023-11-23T16:00,2.2,55,0.00,0.00,42.8,304,68.0,5.0
2023-11-23T17:00,1.1,84,0.40,0.00,31.7,288,69.1,4.9
2023-11-23T18:00,2.1,63,0.40,0.00,37.4,294,65.5,4.7
2023-11-23T19:00,1.6,65,0.00,0.00,38.5,284,65.5,4.9
2023-11-23T20:00,1.3,66,0.10,0.00,46.8,294,83.5,4.9
2023-11-23T21:00,1.7,78,0.00,0.00,43.2,293,69.5,4.7
2023-11-23T22:00,2.2,65,0.00,0.00,39.2,291,76.7,4.7
2023-11-23T23:00,2.9,63,0.00,0.00,47.9,296,77.8,4.7
2023-11-24T00:00,2.9,83,0.00,0.00,45.0,286,71.6,5.1
2023-11-24T01:00,3.0,86,0.40,0.00,41.0,299,75.6,4.9
2023-11-24T02:00,3.0,65,1.10,0.00,45.4,305,87.8,4.9
2023-11-24T03:00,3.1,81,0.60,0.00,54.4,310,87.1,4.9
2023-11-24T04:00,2.7,78,1.20,0.00,47.9,334,90.4,4.8
2023-11-24T05:00,3.7,60,0.40,0.00,41.0,15,78.1,4.7
2023-11-24T06:00,4.1,61,0.00,0.00,37.8,5,66.2,4.6
2023-11-24T07:00,3.2,61,0.10,0.00,41.0,20,73.8,4.7
2023-11-24T08:00,2.9,80,0.40,0.00,45.7,40,73.8,4.8
2023-11-24T09:00,2.5,79,0.10,0.00,16.9,54,65.5,4.8
2023-11-24T10:00,2.8,67,1.30,0.00,31.7,11,66.6,4.9
2023-11-24T11:00,2.5,86,0.10,0.00,20.9,27,62.3,4.9
2023-11-24T12:00,3.2,70,0.40,0.00,19.8,343,32.4,4.9
2023-11-24T13:00,3.5,65,0.00,0.00,18.4,315,41.8,5.1
2023-11-24T14:00,3.1,65,0.00,0.00,16.9,289,28.1,5.1
2023-11-24T15:00,2.8,90,3.30,0.00,25.6,262,45.7,5.3
2023-11-24T16:00,4.1,87,1.70,0.00,24.8,309,60.8,5.3
2023-11-24T17:00,5.0,70,0.10,0.00,38.2,336,68.4,5.5
2023-11-24T18:00,4.9,73,0.00,0.00,30.2,329,59.8,5.6
2023-11-24T19:00,4.6,75,1.50,0.00,29.2,336,76.0,5.6
2023-11-24T20:00,4.4,84,0.40,0.00,32.8,341,72.7,5.7
