latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
65.95256,12.476944,14.0,0,GMT,GMT

time,temperature_2m (°C),relative_humidity_2m (%),rain (mm),snowfall (cm),wind_speed_10m (km/h),wind_direction_10m (°),wind_gusts_10m (km/h),soil_temperature_0cm (°C)
2023-08-25T00:00,12.4,94,0.00,0.00,4.3,79,7.2,11.4
2023-08-25T01:00,12.3,94,0.00,0.00,4.7,70,7.6,11.4
2023-08-25T02:00,12.6,95,0.00,0.00,4.7,54,7.9,11.3
2023-08-25T03:00,11.5,95,0.00,0.00,4.7,54,7.9,11.1
2023-08-25T04:00,11.2,94,0.00,0.00,6.1,44,9.4,11.2
2023-08-25T05:00,12.3,92,0.00,0.00,7.2,35,12.2,12.0
2023-08-25T06:00,13.0,87,0.00,0.00,10.1,24,18.4,13.0
2023-08-25T07:00,14.2,79,0.00,0.00,10.1,20,19.4,13.9
2023-08-25T08:00,15.4,74,0.00,0.00,10.1,19,20.2,14.7
2023-08-25T09:00,15.8,69,0.00,0.00,10.1,18,20.9,15.5
2023-08-25T10:00,18.0,66,0.00,0.00,10.4,14,22.0,16.1
2023-08-25T11:00,18.9,65,0.00,0.00,11.5,13,23.8,16.5
2023-08-25T12:00,19.2,64,0.00,0.00,13.0,17,25.9,17.1
2023-08-25T13:00,19.4,63,0.00,0.00,13.7,24,27.4,17.1
2023-08-25T14:00,19.8,64,0.00,0.00,14.0,33,27.7,17.1
2023-08-25T15:00,19.8,65,0.00,0.00,13.7,37,27.7,16.7
2023-08-25T16:00,19.2,66,0.00,0.00,12.2,37,25.9,16.1
2023-08-25T17:00,18.7,68,0.00,0.00,11.2,38,23.4,15.4
2023-08-25T18:00,17.9,70,0.00,0.00,10.4,43,20.5,14.8
2023-08-25T19:00,17.7,67,0.00,0.00,9.4,65,20.9,14.1
2023-08-25T20:00,17.0,65,0.00,0.00,14.0,121,27.7,13.8
2023-08-25T21:00,17.7,65,0.00,0.00,19.8,125,37.1,13.7
2023-08-25T22:00,19.0,66,0.00,0.00,20.5,130,39.6,13.5
2023-08-25T23:00,18.6,67,0.00,0.00,20.2,130,38.9,13.3
2023-08-26T00:00,18.6,67,0.00,0.00,18.4,129,38.2,13.2
2023-08-26T01:00,17.6,67,0.00,0.00,14.0,120,33.8,13.1
2023-08-26T02:00,17.7,68,0.00,0.00,13.3,116,28.1,13.0
2023-08-26T03:00,17.4,68,0.00,0.00,12.6,113,26.6,13.0
2023-08-26T04:00,15.8,68,0.00,0.00,15.1,122,29.9,12.9
2023-08-26T05:00,17.2,68,0.00,0.00,14.0,123,31.3,13.5
2023-08-26T06:00,18.8,66,0.00,0.00,7.9,91,27.4,14.3
2023-08-26T07:00,18.9,63,0.00,0.00,10.1,117,21.2,15.4
2023-08-26T08:00,18.7,62,0.00,0.00,14.4,129,29.2,16.0
2023-08-26T09:00,19.8,60,0.00,0.00,13.3,129,29.5,16.7
2023-08-26T10:00,20.5,54,0.00,0.00,9.0,120,26.6,17.2
2023-08-26T11:00,21.0,49,0.00,0.00,3.6,87,22.0,17.5
2023-08-26T12:00,22.5,46,0.00,0.00,3.6,26,14.4,17.8
2023-08-26T13:00,22.9,44,0.00,0.00,5.0,62,16.2,17.8
2023-08-26T14:00,22.9,44,0.00,0.00,6.8,95,19.8,17.9
2023-08-26T15:00,21.4,49,0.00,0.00,5.4,264,15.8,17.7
2023-08-26T16:00,21.0,50,0.00,0.00,3.2,7,11.5,17.0
2023-08-26T17:00,20.0,51,0.00,0.00,2.9,134,9.4,16.1
2023-08-26T18:00,19.0,61,0.00,0.00,3.2,232,10.1,15.1
2023-08-26T19:00,17.8,56,0.00,0.00,9.0,122,16.6,14.3
2023-08-26T20:00,15.1,58,0.00,0.00,13.7,126,25.6,14.0
2023-08-26T21:00,16.1,61,0.00,0.00,16.9,125,32.8,13.7
2023-08-26T22:00,15.8,64,0.00,0.00,19.4,126,37.1,13.6
2023-08-26T23:00,13.9,64,0.00,0.00,20.2,123,38.9,13.6
2023-08-27T00:00,16.5,64,0.00,0.00,15.8,107,39.6,13.9
2023-08-27T01:00,15.9,63,0.00,0.00,25.6,120,48.6,13.8
2023-08-27T02:00,13.8,64,0.00,0.00,24.8,129,48.2,13.5
2023-08-27T03:00,13.9,65,0.00,0.00,22.3,129,47.5,13.1
2023-08-27T04:00,15.8,65,0.00,0.00,19.1,122,46.8,13.0
2023-08-27T05:00,17.1,62,0.00,0.00,20.5,124,41.4,13.5
2023-08-27T06:00,18.0,58,0.00,0.00,25.9,124,50.4,14.4
2023-08-27T07:00,17.9,55,0.00,0.00,27.0,122,54.0,15.2
2023-08-27T08:00,18.3,51,0.00,0.00,24.8,117,52.9,15.8
2023-08-27T09:00,18.5,49,0.00,0.00,22.0,121,48.6,16.4
2023-08-27T10:00,18.9,47,0.00,0.00,19.4,118,44.3,17.0
2023-08-27T11:00,20.1,44,0.00,0.00,16.2,108,41.0,17.5
2023-08-27T12:00,21.1,42,0.00,0.00,11.9,93,34.6,17.9
2023-08-27T13:00,21.4,40,0.00,0.00,11.9,109,31.0,17.8
2023-08-27T14:00,22.1,38,0.00,0.00,14.8,124,32.0,17.6
2023-08-27T15:00,20.1,39,0.00,0.00,16.2,125,35.6,16.7
2023-08-27T16:00,19.7,41,0.00,0.00,14.4,127,37.1,16.4
2023-08-27T17:00,19.1,45,0.00,0.00,11.5,114,28.4,15.8
2023-08-27T18:00,19.0,48,0.00,0.00,11.2,107,22.7,15.4
2023-08-27T19:00,17.8,50,0.00,0.00,15.5,119,29.9,14.9
2023-08-27T20:00,16.3,76,0.40,0.00,21.6,123,44.6,14.6
2023-08-27T21:00,15.7,73,0.20,0.00,21.2,115,43.2,14.5
2023-08-27T22:00,15.8,61,0.00,0.00,23.4,119,45.4,14.1
2023-08-27T23:00,15.9,63,0.00,0.00,18.7,118,45.7,13.9
2023-08-28T00:00,15.9,63,0.00,0.00,22.7,124,42.8,13.9
2023-08-28T01:00,15.9,63,0.00,0.00,25.9,126,49.3,13.7
2023-08-28T02:00,15.2,65,0.00,0.00,26.3,123,50.4,13.6
2023-08-28T03:00,15.2,67,0.00,0.00,28.1,125,54.4,13.3
2023-08-28T04:00,16.8,68,0.00,0.00,28.8,125,58.7,13.3
2023-08-28T05:00,16.3,68,0.00,0.00,28.8,128,56.2,13.7
2023-08-28T06:00,15.9,65,0.00,0.00,27.7,129,54.7,14.6
2023-08-28T07:00,17.2,63,0.00,0.00,25.9,132,52.2,15.5
2023-08-28T08:00,17.5,61,0.00,0.00,21.2,138,49.3,16.1
2023-08-28T09:00,19.8,57,0.00,0.00,15.1,156,41.8,16.5
2023-08-28T10:00,20.0,53,0.00,0.00,14.4,183,31.0,16.7
2023-08-28T11:00,20.3,54,0.00,0.00,14.8,194,34.2,16.9
2023-08-28T12:00,19.8,64,0.00,0.00,13.3,217,33.1,17.8
2023-08-28T13:00,16.9,65,0.00,0.00,13.3,235,28.1,16.3
2023-08-28T14:00,16.5,69,0.00,0.00,8.6,219,26.3,16.1
2023-08-28T15:00,16.3,71,0.00,0.00,13.3,202,27.0,15.7
2023-08-28T16:00,15.9,72,0.00,0.00,10.1,203,21.2,15.8
2023-08-28T17:00,16.1,76,0.00,0.00,9.7,193,21.6,15.4
2023-08-28T18:00,14.6,83,0.00,0.00,11.2,191,22.0,14.7
2023-08-28T19:00,14.0,88,0.00,0.00,14.8,190,28.1,14.5
2023-08-28T20:00,14.2,84,0.00,0.00,20.2,191,37.4,14.4
2023-08-28T21:00,13.8,87,0.10,0.00,19.4,192,37.4,14.3
2023-08-28T22:00,13.3,96,0.00,0.00,24.1,188,44.6,14.2
2023-08-28T23:00,12.8,97,0.20,0.00,27.0,188,50.0,14.2
2023-08-29T00:00,12.6,96,0.10,0.00,27.0,188,51.1,14.0
2023-08-29T01:00,12.2,95,0.20,0.00,26.6,187,52.6,13.8
2023-08-29T02:00,12.3,94,1.20,0.00,24.8,183,49.0,13.8
2023-08-29T03:00,12.9,93,0.40,0.00,26.6,185,50.4,13.5
2023-08-29T04:00,13.0,94,0.70,0.00,25.6,183,47.5,13.5
2023-08-29T05:00,12.6,96,0.30,0.00,25.9,185,48.2,13.5
2023-08-29T06:00,12.4,95,0.10,0.00,25.2,202,48.6,13.5
2023-08-29T07:00,12.8,96,0.30,0.00,25.9,189,48.6,13.7
2023-08-29T08:00,13.0,97,5.80,0.00,26.3,202,49.3,13.8
2023-08-29T09:00,13.3,94,3.10,0.00,28.1,223,49.7,13.7
2023-08-29T10:00,13.0,91,0.30,0.00,25.9,219,49.0,13.6
2023-08-29T11:00,13.0,92,0.10,0.00,24.8,217,46.4,13.8
2023-08-29T12:00,13.4,87,0.00,0.00,25.2,216,46.4,14.3
2023-08-29T13:00,13.6,81,0.00,0.00,23.4,220,46.1,14.5
2023-08-29T14:00,13.9,80,0.00,0.00,21.6,219,42.5,14.3
2023-08-29T15:00,13.9,83,0.00,0.00,19.1,215,39.6,14.2
2023-08-29T16:00,14.1,84,0.00,0.00,18.0,210,36.0,14.1
2023-08-29T17:00,13.2,84,0.00,0.00,16.6,199,34.2,13.8
2023-08-29T18:00,13.0,95,0.30,0.00,16.9,204,33.5,13.5
2023-08-29T19:00,12.9,91,0.20,0.00,14.4,200,32.0,13.3
2023-08-29T20:00,12.5,92,0.00,0.00,12.6,187,26.6,13.3
2023-08-29T21:00,12.2,92,0.00,0.00,11.5,169,23.0,13.1
2023-08-29T22:00,12.8,93,0.00,0.00,13.3,172,24.5,12.9
2023-08-29T23:00,12.8,92,0.00,0.00,13.0,171,24.8,12.8
2023-08-30T00:00,12.9,92,0.00,0.00,13.3,169,24.8,12.5
2023-08-30T01:00,13.1,89,0.00,0.00,12.2,162,24.1,12.2
2023-08-30T02:00,12.5,89,0.00,0.00,11.5,161,22.3,11.9
2023-08-30T03:00,12.1,87,0.00,0.00,11.2,157,21.2,11.8
2023-08-30T04:00,11.8,87,0.00,0.00,7.9,155,18.7,11.6
2023-08-30T05:00,11.6,86,0.00,0.00,5.8,144,13.7,12.1
2023-08-30T06:00,12.2,81,0.00,0.00,2.5,62,10.1,13.2
2023-08-30T07:00,13.3,79,0.00,0.00,5.4,5,11.9,13.7
2023-08-30T08:00,14.6,74,0.00,0.00,6.5,351,14.8,14.2
2023-08-30T09:00,14.7,71,0.00,0.00,6.8,348,16.9,14.8
2023-08-30T10:00,16.3,68,0.00,0.00,6.5,339,15.8,15.2
2023-08-30T11:00,16.7,65,0.00,0.00,7.2,331,16.6,15.6
2023-08-30T12:00,16.8,63,0.00,0.00,6.1,342,16.9,16.0
2023-08-30T13:00,16.8,63,0.00,0.00,6.8,325,16.6,16.1
2023-08-30T14:00,17.3,63,0.00,0.00,7.9,344,17.3,15.9
2023-08-30T15:00,16.8,64,0.00,0.00,10.4,33,21.2,15.7
2023-08-30T16:00,15.9,67,0.00,0.00,10.4,39,21.6,15.1
2023-08-30T17:00,15.0,70,0.00,0.00,10.1,43,19.8,14.4
2023-08-30T18:00,14.1,78,0.00,0.00,9.7,43,20.2,13.6
2023-08-30T19:00,13.6,80,0.00,0.00,9.4,47,17.3,13.1
2023-08-30T20:00,13.4,80,0.00,0.00,7.9,43,16.9,12.8
2023-08-30T21:00,12.1,80,0.00,0.00,6.8,43,14.0,12.6
2023-08-30T22:00,10.6,81,0.00,0.00,2.9,44,11.9,12.4
2023-08-30T23:00,10.9,87,0.00,0.00,3.2,282,9.4,12.2
2023-08-31T00:00,10.0,88,0.30,0.00,2.9,347,5.0,12.0
2023-08-31T01:00,9.5,87,0.00,0.00,2.2,352,4.7,12.0
2023-08-31T02:00,9.8,87,0.00,0.00,2.5,48,4.3,11.8
2023-08-31T03:00,10.6,84,0.00,0.00,3.2,82,6.8,11.4
2023-08-31T04:00,10.7,86,0.00,0.00,1.8,50,5.4,11.5
2023-08-31T05:00,11.2,83,0.00,0.00,2.9,129,4.7,12.2
2023-08-31T06:00,12.2,82,0.10,0.00,2.5,6,5.4,12.7
2023-08-31T07:00,12.8,84,0.00,0.00,3.2,308,7.2,13.4
2023-08-31T08:00,14.5,79,0.00,0.00,3.6,321,9.0,13.8
2023-08-31T09:00,14.4,79,0.00,0.00,5.0,311,12.6,14.2
2023-08-31T10:00,14.5,75,0.00,0.00,9.0,264,19.8,14.7
2023-08-31T11:00,16.1,78,0.00,0.00,6.8,289,20.2,15.1
2023-08-31T12:00,16.6,79,0.00,0.00,8.3,318,18.4,14.9
2023-08-31T13:00,16.5,77,0.00,0.00,7.6,314,18.4,15.0
2023-08-31T14:00,16.7,77,0.00,0.00,9.7,319,20.2,14.9
2023-08-31T15:00,16.8,77,0.00,0.00,9.7,325,19.8,14.9
2023-08-31T16:00,16.2,80,0.00,0.00,9.7,335,20.2,14.3
2023-08-31T17:00,15.7,85,0.00,0.00,7.2,352,19.1,13.8
2023-08-31T18:00,14.5,89,0.00,0.00,6.1,42,14.0,13.0
2023-08-31T19:00,12.7,95,0.00,0.00,6.5,70,11.5,12.3
2023-08-31T20:00,13.0,95,0.00,0.00,5.8,69,11.5,12.0
2023-08-31T21:00,13.3,95,0.00,0.00,4.7,83,8.3,11.7
2023-08-31T22:00,12.9,95,0.00,0.00,4.0,94,7.6,11.4
2023-08-31T23:00,12.5,96,0.00,0.00,3.6,106,6.5,11.5
2023-09-01T00:00,12.7,95,0.00,0.00,4.7,102,8.3,11.7
2023-09-01T01:00,12.6,94,0.00,0.00,4.7,102,8.6,11.8
2023-09-01T02:00,12.3,94,0.00,0.00,4.0,108,8.6,11.9
2023-09-01T03:00,11.6,95,0.00,0.00,2.9,112,6.8,11.9
2023-09-01T04:00,12.3,95,0.00,0.00,3.2,131,6.1,11.9
2023-09-01T05:00,11.8,95,0.00,0.00,2.9,132,5.4,12.2
2023-09-01T06:00,13.0,90,0.00,0.00,3.6,128,6.5,12.4
2023-09-01T07:00,13.9,88,0.00,0.00,2.5,200,7.2,12.7
2023-09-01T08:00,14.3,87,0.00,0.00,2.9,233,7.9,13.3
2023-09-01T09:00,15.5,83,0.00,0.00,4.0,246,9.7,13.7
2023-09-01T10:00,15.4,81,0.00,0.00,4.3,280,11.2,14.2
2023-09-01T11:00,15.5,80,0.00,0.00,4.3,265,11.2,14.7
2023-09-01T12:00,15.9,80,0.00,0.00,4.3,237,11.9,14.9
2023-09-01T13:00,15.4,82,0.00,0.00,5.8,235,13.0,14.9
2023-09-01T14:00,15.0,81,0.00,0.00,6.5,238,14.0,14.7
2023-09-01T15:00,15.4,77,0.00,0.00,6.8,290,14.8,14.5
2023-09-01T16:00,15.1,81,0.00,0.00,7.9,279,15.8,14.1
2023-09-01T17:00,14.6,83,0.00,0.00,5.8,287,15.8,13.5
2023-09-01T18:00,13.5,87,0.00,0.00,3.2,259,11.2,12.9
2023-09-01T19:00,13.3,90,0.00,0.00,3.2,159,5.8,12.5
2023-09-01T20:00,12.9,90,0.00,0.00,3.6,152,6.8,12.5
2023-09-01T21:00,12.7,91,0.00,0.00,3.2,129,6.5,12.3
2023-09-01T22:00,12.7,89,0.00,0.00,4.3,129,7.2,12.3
2023-09-01T23:00,12.7,88,0.00,0.00,4.3,166,7.6,12.3
2023-09-02T00:00,10.9,92,0.00,0.00,4.7,207,8.6,12.3
2023-09-02T01:00,10.4,88,0.00,0.00,5.0,181,9.4,12.1
2023-09-02T02:00,10.7,92,0.10,0.00,6.8,177,12.6,12.0
2023-09-02T03:00,10.6,92,0.10,0.00,8.6,177,15.8,12.0
2023-09-02T04:00,11.1,91,0.00,0.00,10.4,172,18.7,11.8
2023-09-02T05:00,11.7,89,0.00,0.00,10.8,173,19.1,12.2
2023-09-02T06:00,12.7,89,0.50,0.00,9.0,165,16.6,12.3
2023-09-02T07:00,12.8,89,0.00,0.00,6.1,149,16.2,12.7
2023-09-02T08:00,13.8,91,0.00,0.00,6.1,156,11.2,12.9
2023-09-02T09:00,14.7,87,0.10,0.00,6.5,167,13.3,13.2
2023-09-02T10:00,14.3,88,0.00,0.00,5.8,176,13.0,13.7
2023-09-02T11:00,14.4,87,0.00,0.00,6.8,177,13.7,13.7
2023-09-02T12:00,14.3,86,0.00,0.00,9.0,173,18.0,14.1
2023-09-02T13:00,14.0,84,0.00,0.00,8.6,178,18.0,13.7
2023-09-02T14:00,13.8,84,0.00,0.00,8.6,177,18.0,13.6
2023-09-02T15:00,13.7,81,0.00,0.00,5.8,214,16.9,13.5
2023-09-02T16:00,13.5,78,0.00,0.00,5.0,258,13.0,13.2
2023-09-02T17:00,13.8,79,0.00,0.00,2.9,216,9.7,12.9
2023-09-02T18:00,13.0,82,0.00,0.00,4.0,154,7.6,12.7
2023-09-02T19:00,12.5,81,0.00,0.00,3.6,161,8.3,12.4
2023-09-02T20:00,12.0,84,0.00,0.00,5.0,156,9.7,12.3
2023-09-02T21:00,11.9,86,0.00,0.00,7.2,165,13.0,12.3
2023-09-02T22:00,12.2,89,0.00,0.00,9.0,169,16.2,12.2
2023-09-02T23:00,12.3,88,0.00,0.00,9.4,157,17.6,12.1
2023-09-03T00:00,11.6,88,0.00,0.00,11.2,175,20.5,12.2
2023-09-03T01:00,12.1,88,0.00,0.00,13.0,182,23.8,12.2
2023-09-03T02:00,12.2,88,0.00,0.00,13.0,183,24.5,12.3
2023-09-03T03:00,12.1,87,0.00,0.00,14.8,166,27.7,12.1
2023-09-03T04:00,12.5,84,0.00,0.00,16.2,167,30.2,12.1
2023-09-03T05:00,12.5,85,0.00,0.00,17.6,169,34.6,12.1
2023-09-03T06:00,12.5,83,0.00,0.00,18.4,167,34.9,12.1
2023-09-03T07:00,12.7,81,0.00,0.00,17.6,172,35.6,12.3
2023-09-03T08:00,12.9,84,0.10,0.00,19.1,185,35.3,12.5
2023-09-03T09:00,12.7,80,0.50,0.00,20.2,173,45.0,12.6
2023-09-03T10:00,13.4,81,0.10,0.00,21.2,174,40.3,12.9
2023-09-03T11:00,14.1,77,0.00,0.00,23.0,174,43.2,13.1
2023-09-03T12:00,13.1,72,0.80,0.00,29.2,193,53.3,12.9
2023-09-03T13:00,12.7,90,0.80,0.00,32.0,187,58.7,12.6
2023-09-03T14:00,12.7,91,0.60,0.00,32.4,187,59.4,12.8
2023-09-03T15:00,12.4,81,0.00,0.00,30.6,187,56.2,13.1
2023-09-03T16:00,12.3,87,0.20,0.00,32.4,193,61.2,12.7
2023-09-03T17:00,11.8,95,1.30,0.00,31.0,197,59.4,12.7
2023-09-03T18:00,12.9,94,0.20,0.00,24.8,201,54.4,12.4
2023-09-03T19:00,12.8,97,0.60,0.00,27.0,193,51.5,12.4
2023-09-03T20:00,12.2,95,1.60,0.00,31.7,191,58.7,12.3
2023-09-03T21:00,11.5,96,1.40,0.00,28.4,189,56.5,12.3
2023-09-03T22:00,11.7,94,2.90,0.00,27.0,219,78.1,12.2
2023-09-03T23:00,11.0,93,0.30,0.00,19.4,206,47.5,12.1
2023-09-04T00:00,10.7,95,0.60,0.00,25.6,208,46.8,12.1
2023-09-04T01:00,10.6,89,3.80,0.00,25.9,265,52.6,12.0
2023-09-04T02:00,11.3,92,1.90,0.00,19.4,228,44.3,11.9
2023-09-04T03:00,11.5,85,0.00,0.00,24.5,231,42.8,11.9
2023-09-04T04:00,11.2,84,0.00,0.00,24.5,231,43.6,11.8
2023-09-04T05:00,11.5,83,0.00,0.00,26.6,222,47.2,11.8
2023-09-04T06:00,11.9,83,0.00,0.00,27.0,222,47.5,12.1
2023-09-04T07:00,12.2,83,0.00,0.00,25.9,218,48.2,12.1
2023-09-04T08:00,12.4,81,0.00,0.00,29.2,215,52.2,12.3
2023-09-04T09:00,12.2,85,0.00,0.00,31.3,206,56.2,12.3
2023-09-04T10:00,12.4,87,0.00,0.00,34.6,210,61.6,12.4
2023-09-04T11:00,12.5,84,0.00,0.00,34.9,209,64.1,12.2
2023-09-04T12:00,12.2,94,0.90,0.00,26.6,192,63.0,12.3
2023-09-04T13:00,12.2,96,3.80,0.00,38.9,201,76.3,12.2
2023-09-04T14:00,11.9,94,2.80,0.00,39.6,188,77.8,12.1
2023-09-04T15:00,12.2,94,2.20,0.00,39.6,190,75.2,12.0
2023-09-04T16:00,11.9,95,2.50,0.00,40.3,207,77.0,12.5
2023-09-04T17:00,12.1,88,5.90,0.00,32.0,260,70.6,12.3
2023-09-04T18:00,12.4,84,0.00,0.00,32.0,265,63.0,11.8
2023-09-04T19:00,11.8,75,0.00,0.00,28.1,255,58.0,11.6
2023-09-04T20:00,11.5,84,0.00,0.00,20.5,236,49.3,11.5
2023-09-04T21:00,10.9,75,0.00,0.00,24.8,254,44.6,11.4
2023-09-04T22:00,10.9,71,0.00,0.00,16.6,251,43.2,11.2
2023-09-04T23:00,10.1,74,0.00,0.00,12.2,234,29.2,11.1
2023-09-05T00:00,9.3,83,0.00,0.00,13.0,229,24.1,10.9
2023-09-05T01:00,10.1,77,0.00,0.00,14.8,231,26.6,10.8
2023-09-05T02:00,9.8,85,1.20,0.00,22.0,236,38.2,10.9
2023-09-05T03:00,10.1,76,0.50,0.00,17.6,233,33.5,10.7
2023-09-05T04:00,10.1,72,0.00,0.00,20.2,236,35.3,10.5
2023-09-05T05:00,9.7,72,0.00,0.00,19.1,235,37.4,10.8
2023-09-05T06:00,10.2,74,0.00,0.00,19.8,238,35.3,11.2
2023-09-05T07:00,10.9,71,0.00,0.00,21.2,241,37.4,11.5
2023-09-05T08:00,10.7,69,0.00,0.00,20.9,242,38.2,11.9
2023-09-05T09:00,12.3,68,0.00,0.00,22.0,248,38.2,11.7
2023-09-05T10:00,12.0,65,0.00,0.00,23.0,246,41.4,12.6
2023-09-05T11:00,12.1,69,0.00,0.00,23.8,243,42.5,12.1
2023-09-05T12:00,10.5,78,0.00,0.00,23.0,240,41.4,11.5
2023-09-05T13:00,10.6,83,0.20,0.00,23.4,238,42.5,11.5
2023-09-05T14:00,11.5,85,0.60,0.00,19.1,247,45.4,11.6
2023-09-05T15:00,10.6,86,0.00,0.00,20.5,234,47.9,11.5
2023-09-05T16:00,10.6,85,1.50,0.00,23.4,267,42.1,11.4
2023-09-05T17:00,10.7,80,1.20,0.00,24.8,274,45.7,11.2
2023-09-05T18:00,11.1,85,0.70,0.00,22.3,287,51.8,11.1
2023-09-05T19:00,11.3,78,0.00,0.00,22.3,277,46.1,11.0
2023-09-05T20:00,11.0,85,0.70,0.00,24.1,280,46.1,11.0
2023-09-05T21:00,11.4,81,0.00,0.00,22.7,275,43.2,11.0
2023-09-05T22:00,11.1,93,2.20,0.00,16.2,284,43.2,10.9
2023-09-05T23:00,11.6,92,1.20,0.00,17.3,278,38.5,10.8
2023-09-06T00:00,11.1,83,0.00,0.00,13.7,256,28.4,10.6
2023-09-06T01:00,11.5,83,0.00,0.00,16.6,259,29.2,10.5
2023-09-06T02:00,10.6,85,0.10,0.00,18.4,262,33.5,10.4
2023-09-06T03:00,11.1,88,0.10,0.00,12.6,239,31.3,10.5
2023-09-06T04:00,10.2,90,0.10,0.00,7.2,253,22.7,10.5
2023-09-06T05:00,10.8,94,0.10,0.00,4.0,213,13.0,10.5
2023-09-06T06:00,11.1,89,0.00,0.00,6.1,162,11.2,10.9
2023-09-06T07:00,11.3,82,0.00,0.00,10.8,216,19.4,11.5
2023-09-06T08:00,12.5,85,0.00,0.00,12.6,196,23.4,11.9
2023-09-06T09:00,12.7,88,0.00,0.00,16.2,188,29.5,12.1
2023-09-06T10:00,12.8,85,0.00,0.00,15.1,221,29.9,12.8
2023-09-06T11:00,12.8,83,0.00,0.00,18.0,212,32.8,12.3
2023-09-06T12:00,12.8,78,0.00,0.00,21.6,221,38.9,12.9
2023-09-06T13:00,13.5,78,0.00,0.00,19.8,214,40.0,12.8
2023-09-06T14:00,13.1,80,0.00,0.00,20.2,207,38.2,12.6
2023-09-06T15:00,12.8,80,0.00,0.00,20.2,208,37.4,12.6
2023-09-06T16:00,12.3,78,0.00,0.00,18.4,214,37.1,12.4
2023-09-06T17:00,12.2,81,0.00,0.00,13.7,210,33.1,11.9
2023-09-06T18:00,11.7,85,0.00,0.00,10.1,187,24.5,11.6
2023-09-06T19:00,11.7,86,0.00,0.00,10.8,172,19.8,11.4
2023-09-06T20:00,11.8,84,0.00,0.00,10.8,170,19.8,11.3
2023-09-06T21:00,11.6,83,0.00,0.00,11.2,170,20.5,11.0
2023-09-06T22:00,11.5,82,0.00,0.00,11.2,175,20.9,10.9
2023-09-06T23:00,12.1,82,0.00,0.00,11.5,183,21.6,10.8
2023-09-07T00:00,11.9,85,0.00,0.00,10.4,186,22.3,10.9
2023-09-07T01:00,11.9,86,0.00,0.00,10.8,187,20.2,10.9
2023-09-07T02:00,11.9,86,0.00,0.00,11.2,190,20.9,10.8
2023-09-07T03:00,11.3,89,0.00,0.00,12.6,189,24.1,10.4
2023-09-07T04:00,11.7,91,0.00,0.00,12.6,188,23.8,10.2
2023-09-07T05:00,12.0,88,0.00,0.00,11.9,185,23.4,10.6
2023-09-07T06:00,12.1,86,0.00,0.00,14.4,188,27.0,10.9
2023-09-07T07:00,13.1,80,0.00,0.00,16.9,194,31.7,11.5
2023-09-07T08:00,13.8,71,0.00,0.00,19.4,187,36.0,12.2
2023-09-07T09:00,14.8,69,0.00,0.00,26.6,196,49.0,12.7
2023-09-07T10:00,15.0,77,0.00,0.00,26.6,203,50.0,12.8
2023-09-07T11:00,14.6,76,0.00,0.00,23.0,206,49.0,13.0
2023-09-07T12:00,15.4,74,0.00,0.00,24.5,206,45.4,13.1
2023-09-07T13:00,16.3,78,0.00,0.00,22.7,195,47.5,13.4
2023-09-07T14:00,16.1,73,0.00,0.00,24.5,195,45.0,12.7
2023-09-07T15:00,15.3,77,0.00,0.00,27.4,197,51.8,12.7
2023-09-07T16:00,14.7,85,0.10,0.00,25.2,195,49.3,12.7
2023-09-07T17:00,14.1,95,0.30,0.00,21.6,190,46.4,12.6
2023-09-07T18:00,14.2,89,0.90,0.00,23.8,193,43.6,12.4
2023-09-07T19:00,14.1,95,2.80,0.00,24.5,188,44.6,12.4
2023-09-07T20:00,14.3,97,3.20,0.00,26.3,194,47.9,12.4
2023-09-07T21:00,14.2,97,1.30,0.00,26.3,191,47.9,12.4
2023-09-07T22:00,14.3,99,1.10,0.00,27.0,194,49.7,12.4
2023-09-07T23:00,14.3,100,0.50,0.00,28.1,191,51.5,12.4
2023-09-08T00:00,14.3,99,3.60,0.00,31.3,193,56.9,12.7
2023-09-08T01:00,14.2,99,2.70,0.00,30.2,193,56.5,12.7
2023-09-08T02:00,14.3,99,0.80,0.00,30.6,190,57.2,12.8
2023-09-08T03:00,14.5,97,0.00,0.00,29.2,188,54.7,12.7
2023-09-08T04:00,14.8,96,0.00,0.00,28.4,188,53.3,12.8
2023-09-08T05:00,14.8,96,0.00,0.00,28.4,189,52.2,12.8
2023-09-08T06:00,16.0,97,0.00,0.00,23.8,191,51.1,12.9
2023-09-08T07:00,14.5,93,0.00,0.00,19.8,193,42.8,13.2
2023-09-08T08:00,17.0,89,0.00,0.00,20.5,189,38.9,13.4
2023-09-08T09:00,19.7,82,0.00,0.00,22.3,184,42.1,13.5
2023-09-08T10:00,19.3,79,0.00,0.00,25.6,176,47.5,14.1
2023-09-08T11:00,19.6,78,0.10,0.00,26.6,191,48.6,13.7
2023-09-08T12:00,15.2,88,0.40,0.00,29.9,194,56.9,13.6
2023-09-08T13:00,16.0,86,0.00,0.00,29.9,190,55.8,13.4
2023-09-08T14:00,16.8,84,0.00,0.00,27.7,192,54.0,13.6
2023-09-08T15:00,16.6,82,0.10,0.00,28.1,194,51.1,13.7
2023-09-08T16:00,15.8,94,5.90,0.00,25.9,193,51.5,13.7
2023-09-08T17:00,16.4,94,1.30,0.00,25.6,192,49.0,13.6
2023-09-08T18:00,17.2,95,0.20,0.00,27.7,189,52.2,13.4
